instant,dteday,season,mnth,hr,holiday,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,yr
249,2011-01-28 09:46:50.474631680,1.0,0.6931471805599453,9.294599018003273,False,5.4075286415711945,0.9526116132027759,0.2081505728314239,0.1515,0.86,0.2239,1.9459101490553132,4.875197323201151,4.919980925828125,0.0
250,2011-01-28 09:49:11.882160384,1.0,0.6931471805599453,9.271685761047463,False,5.409165302782324,0.9519801007094169,0.2081833060556465,0.1818,0.93,0.1045,0.6931471805599453,4.553876891600541,4.564348191467836,0.0
251,2011-01-28 09:51:33.289689088,1.0,0.6931471805599453,9.248772504091654,False,5.410801963993453,0.9513481891560039,0.20821603927986906,0.2273,0.93,0.0,0.0,3.9512437185814275,3.9512437185814275,0.0
252,2011-01-28 09:53:54.697217792,1.0,0.6931471805599453,9.225859247135844,False,5.412438625204583,0.9507158780378767,0.20824877250409166,0.1515,0.93,0.194,0.0,3.4965075614664802,3.4965075614664802,0.0
253,2011-01-28 09:56:16.104746240,1.0,0.6931471805599453,9.202945990180034,False,5.414075286415712,0.9500831668494172,0.20828150572831425,0.197,0.86,0.0896,0.0,3.044522437723423,3.044522437723423,0.0
254,2011-01-28 09:58:37.512274944,1.0,0.6931471805599453,9.180032733224223,False,5.415711947626841,0.9494500550840467,0.20831423895253684,0.1818,0.93,0.1045,0.6931471805599453,3.367295829986474,3.4011973816621555,0.0
255,2011-01-28 10:00:58.919803648,1.0,0.6931471805599453,9.157119476268413,False,5.417348608837971,0.9488165422342243,0.2083469721767594,0.197,0.93,0.0896,0.6931471805599453,2.9444389791664403,2.995732273553991,0.0
256,2011-01-28 10:03:20.327332352,1.0,0.6931471805599453,9.134206219312603,False,5.4189852700491,0.948182627791443,0.208379705400982,0.197,0.86,0.0896,0.0,2.0794415416798357,2.0794415416798357,0.0
257,2011-01-28 10:05:41.734860800,1.0,0.6931471805599453,9.111292962356792,False,5.4206219312602295,0.9475483112462292,0.2084124386252046,0.1818,0.86,0.1045,0.0,1.9459101490553132,1.9459101490553132,0.0
258,2011-01-28 10:08:03.142389504,1.0,0.6931471805599453,9.088379705400982,False,5.422258592471358,0.9469135920881381,0.20844517184942718,0.1515,0.86,0.1343,0.0,0.6931471805599453,0.6931471805599453,0.0
259,2011-01-28 10:10:24.549918208,1.0,0.6931471805599453,9.065466448445171,False,5.423895253682487,0.9462784698057531,0.20847790507364977,0.1515,0.86,0.1642,0.0,1.791759469228055,1.791759469228055,0.0
260,2011-01-28 10:12:45.957446912,1.0,0.6931471805599453,9.042553191489361,False,5.425531914893617,0.9456429438866826,0.20851063829787234,0.1515,0.93,0.1343,0.0,2.833213344056216,2.833213344056216,0.0
261,2011-01-28 10:15:07.364975360,1.0,0.6931471805599453,9.01963993453355,False,5.427168576104746,0.9450070138175565,0.20854337152209493,0.1515,0.69,0.1343,0.0,4.007333185232471,4.007333185232471,0.0
262,2011-01-28 10:17:28.772504064,1.0,0.6931471805599453,8.996726677577742,False,5.428805237315876,0.9443706790840258,0.20857610474631752,0.1667,0.59,0.1642,1.3862943611198906,4.836281906951478,4.859812404361672,0.0
263,2011-01-28 10:19:50.180032768,1.0,0.6931471805599453,8.973813420621932,False,5.430441898527005,0.9437339391707584,0.2086088379705401,0.1364,0.59,0.3284,1.3862943611198906,4.3694478524670215,4.406719247264253,0.0
264,2011-01-28 10:22:11.587561472,1.0,0.6931471805599453,8.950900163666121,False,5.432078559738134,0.9430967935614373,0.20864157119476268,0.1818,0.55,0.2239,0.0,3.6888794541139363,3.6888794541139363,0.0
265,2011-01-28 10:24:32.995089920,1.0,0.6931471805599453,8.927986906710311,False,5.433715220949264,0.9424592417387578,0.20867430441898527,0.1818,0.51,0.3881,1.3862943611198906,3.4965075614664802,3.58351893845611,0.0
266,2011-01-28 10:26:54.402618624,1.0,0.6931471805599453,8.9050736497545,False,5.435351882160393,0.9418212831844255,0.20870703764320786,0.1515,0.47,0.5821,1.3862943611198906,3.970291913552122,4.02535169073515,0.0
267,2011-01-28 10:29:15.810147328,1.0,0.6931471805599453,8.882160392798692,False,5.436988543371522,0.941182917379153,0.20873977086743045,0.197,0.44,0.3582,0.0,3.912023005428146,3.912023005428146,0.0
268,2011-01-28 10:31:37.217676032,1.0,0.6931471805599453,8.859247135842882,False,5.438625204582651,0.9405441438026583,0.20877250409165304,0.1818,0.47,0.3284,0.0,3.8066624897703196,3.8066624897703196,0.0
269,2011-01-28 10:33:58.625204480,1.0,0.6931471805599453,8.836333878887071,False,5.440261865793781,0.939904961933661,0.2088052373158756,0.1667,0.47,0.4179,0.6931471805599453,3.8918202981106265,3.912023005428146,0.0
270,2011-01-28 10:36:20.032733184,1.0,0.6931471805599453,8.813420621931261,False,5.44189852700491,0.9392653712498813,0.2088379705400982,0.197,0.44,0.3284,1.791759469228055,4.1588830833596715,4.23410650459726,0.0
271,2011-01-28 10:38:41.440261888,1.0,0.6931471805599453,8.79050736497545,False,5.443535188216039,0.9386253712280359,0.2088707037643208,0.1818,0.47,0.3582,0.0,4.941642422609304,4.941642422609304,0.0
272,2011-01-28 10:41:02.847790592,1.0,0.6931471805599453,8.76759410801964,False,5.445171849427169,0.9379849613438368,0.20890343698854338,0.1515,0.47,0.5224,1.0986122886681098,4.912654885736052,4.927253685157205,0.0
273,2011-01-28 10:43:24.255319040,1.0,0.6931471805599453,8.74468085106383,False,5.446808510638298,0.9373441410719874,0.20893617021276598,0.1515,0.47,0.4179,0.6931471805599453,4.418840607796598,4.430816798843313,0.0
274,2011-01-28 10:45:45.662847744,1.0,0.6931471805599453,8.72176759410802,False,5.448445171849428,0.9367029098861812,0.20896890343698854,0.1364,0.5,0.3284,1.0986122886681098,4.007333185232471,4.04305126783455,0.0
275,2011-01-28 10:48:07.070376448,1.0,0.6931471805599453,8.69885433715221,False,5.4500818330605565,0.9360612672590982,0.20900163666121113,0.1364,0.55,0.3284,0.0,4.060443010546419,4.060443010546419,0.0
276,2011-01-28 10:50:28.477905152,1.0,0.6931471805599453,8.675941080196399,False,5.451718494271685,0.9354192126624029,0.20903436988543372,0.1212,0.55,0.4478,0.6931471805599453,3.4965075614664802,3.5263605246161616,0.0
277,2011-01-28 10:52:49.885433600,1.0,0.6931471805599453,8.653027823240588,False,5.453355155482815,0.9347767455667416,0.20906710310965632,0.1061,0.59,0.4179,0.6931471805599453,2.995732273553991,3.044522437723423,0.0
278,2011-01-28 10:55:11.292962304,1.0,0.6931471805599453,8.63011456628478,False,5.454991816693944,0.9341338654417392,0.20909983633387888,0.1212,0.59,0.2836,0.6931471805599453,1.9459101490553132,2.0794415416798357,0.0
279,2011-01-28 10:57:32.700491008,1.0,0.6931471805599453,8.60720130932897,False,5.456628477905074,0.9334905717559975,0.20913256955810147,0.1212,0.5,0.2836,0.0,1.0986122886681098,1.0986122886681098,0.0
280,2011-01-28 10:59:54.108019712,1.0,0.6931471805599453,8.584288052373159,False,5.458265139116203,0.9328468639770917,0.20916530278232406,0.1212,0.5,0.3582,0.0,1.0986122886681098,1.0986122886681098,0.0
281,2011-01-28 11:02:15.515548160,1.0,0.6931471805599453,8.561374795417349,False,5.459901800327332,0.9322027415715687,0.20919803600654666,0.1212,0.5,0.3284,0.0,1.3862943611198906,1.3862943611198906,0.0
282,2011-01-28 11:04:36.923076864,1.0,0.6931471805599453,8.538461538461538,False,5.461538461538462,0.9315582040049435,0.20923076923076925,0.1212,0.5,0.2537,0.0,1.6094379124341003,1.6094379124341003,0.0
283,2011-01-28 11:06:58.330605568,1.0,0.6931471805599453,8.51554828150573,False,5.463175122749591,0.930913250741697,0.2092635024549918,0.1212,0.5,0.2985,0.0,1.3862943611198906,1.3862943611198906,0.0
284,2011-01-28 11:09:19.738134272,1.0,0.6931471805599453,8.49263502454992,False,5.46481178396072,0.9302678812452733,0.2092962356792144,0.1515,0.54,0.1343,0.0,3.367295829986474,3.367295829986474,0.0
285,2011-01-28 11:11:41.145662720,1.0,0.6931471805599453,8.469721767594109,False,5.466448445171849,0.9296220949780771,0.209328968903437,0.1515,0.54,0.1343,0.0,4.290459441148391,4.290459441148391,0.0
286,2011-01-28 11:14:02.553191424,1.0,0.6931471805599453,8.446808510638299,False,5.468085106382979,0.9289758914014707,0.2093617021276596,0.1364,0.5,0.194,1.791759469228055,5.288267030694535,5.313205979041787,0.0
287,2011-01-28 11:16:23.960720128,1.0,0.6931471805599453,8.423895253682488,False,5.469721767594108,0.9283292699757719,0.20939443535188218,0.1212,0.5,0.3284,1.0986122886681098,4.927253685157205,4.941642422609304,0.0
288,2011-01-28 11:18:45.368248832,1.0,0.6931471805599453,8.400981996726678,False,5.471358428805237,0.9276822301602505,0.20942716857610474,0.1364,0.5,0.3582,1.0986122886681098,3.6109179126442243,3.6635616461296463,0.0
289,2011-01-28 11:21:06.775777536,1.0,0.6931471805599453,8.378068739770868,False,5.472995090016367,0.9270347714131262,0.20945990180032734,0.1667,0.44,0.4478,1.6094379124341003,3.5263605246161616,3.6375861597263857,0.0
290,2011-01-28 11:23:28.183305984,1.0,0.6931471805599453,8.355155482815057,False,5.474631751227496,0.9263868931915654,0.20949263502454993,0.1667,0.44,0.4179,1.3862943611198906,3.912023005428146,3.970291913552122,0.0
291,2011-01-28 11:25:49.590834688,1.0,0.6931471805599453,8.332242225859247,False,5.476268412438626,0.9257385949516795,0.20952536824877252,0.197,0.41,0.4478,1.0986122886681098,4.406719247264253,4.430816798843313,0.0
292,2011-01-28 11:28:10.998363392,1.0,0.6931471805599453,8.309328968903436,False,5.4779050736497545,0.9250898761485205,0.20955810147299508,0.197,0.41,0.3881,1.3862943611198906,3.6888794541139363,3.7612001156935624,0.0
293,2011-01-28 11:30:32.405892096,1.0,0.6931471805599453,8.286415711947626,False,5.4795417348608835,0.9244407362360795,0.20959083469721768,0.2121,0.38,0.2985,1.791759469228055,4.02535169073515,4.110873864173311,0.0
294,2011-01-28 11:32:53.813420544,1.0,0.6931471805599453,8.263502454991817,False,5.481178396072013,0.9237911746672839,0.20962356792144027,0.2121,0.38,0.3582,1.0986122886681098,4.343805421853684,4.3694478524670215,0.0
295,2011-01-28 11:35:15.220949248,1.0,0.6931471805599453,8.240589198036007,False,5.482815057283142,0.9231411908939939,0.20965630114566286,0.1818,0.4,0.2836,1.6094379124341003,5.0689042022202315,5.093750200806762,0.0
296,2011-01-28 11:37:36.628477952,1.0,0.6931471805599453,8.217675941080197,False,5.484451718494272,0.9224907843670006,0.20968903436988545,0.1818,0.4,0.3284,1.3862943611198906,4.955827057601261,4.976733742420574,0.0
297,2011-01-28 11:39:58.036006656,1.0,0.6931471805599453,8.194762684124386,False,5.486088379705401,0.9218399545360222,0.20972176759410802,0.1515,0.47,0.2537,0.6931471805599453,4.59511985013459,4.605170185988092,0.0
298,2011-01-28 11:42:19.443535104,1.0,0.6931471805599453,8.171849427168576,False,5.48772504091653,0.9211887008497022,0.2097545008183306,0.1515,0.47,0.2239,0.0,4.174387269895637,4.174387269895637,0.0
299,2011-01-28 11:44:40.851063808,1.0,0.6931471805599453,8.148936170212767,False,5.48936170212766,0.9205370227556061,0.2097872340425532,0.1212,0.46,0.2985,0.0,3.713572066704308,3.713572066704308,0.0
300,2011-01-28 11:47:02.258592512,1.0,0.6931471805599453,8.126022913256957,False,5.490998363338789,0.9198849197002188,0.2098199672667758,0.1212,0.46,0.3284,0.0,3.4339872044851463,3.4339872044851463,0.0
301,2011-01-28 11:49:23.666121216,1.0,0.6931471805599453,8.103109656301147,False,5.4926350245499185,0.9192323911289413,0.20985270049099836,0.1364,0.5,0.194,0.6931471805599453,2.70805020110221,2.772588722239781,0.0
302,2011-01-28 11:51:45.073649664,1.0,0.6931471805599453,8.080196399345336,False,5.494271685761047,0.9185794364860884,0.20988543371522095,0.1364,0.5,0.194,0.0,2.70805020110221,2.70805020110221,0.0
303,2011-01-28 11:54:06.481178368,1.0,0.6931471805599453,8.057283142389526,False,5.495908346972177,0.9179260552148858,0.20991816693944354,0.1212,0.54,0.1642,0.0,1.791759469228055,1.791759469228055,0.0
304,2011-01-28 11:56:27.888707072,1.0,0.6931471805599453,8.034369885433716,False,5.497545008183306,0.917272246757467,0.20995090016366613,0.1212,0.54,0.1343,0.0,0.6931471805599453,0.6931471805599453,0.0
305,2011-01-28 11:58:49.296235776,1.0,0.6931471805599453,8.011456628477905,False,5.499181669394435,0.9166180105548705,0.20998363338788872,0.1364,0.54,0.1045,0.0,0.6931471805599453,0.6931471805599453,0.0
306,2011-01-28 12:01:10.703764224,1.0,0.6931471805599453,7.988543371522095,False,5.500818330605565,0.9159633460470371,0.2100163666121113,0.1364,0.54,0.0896,0.0,2.1972245773362196,2.1972245773362196,0.0
307,2011-01-28 12:03:32.111292928,1.0,0.6931471805599453,7.965630114566285,False,5.502454991816694,0.915308252672807,0.21004909983633388,0.1818,0.54,0.0,0.0,2.8903717578961645,2.8903717578961645,0.0
308,2011-01-28 12:05:53.518821632,1.0,0.6931471805599453,7.942716857610475,False,5.504091653027823,0.9146527298699166,0.21008183306055647,0.1212,0.74,0.1642,0.0,4.2626798770413155,4.2626798770413155,0.0
309,2011-01-28 12:08:14.926350336,1.0,0.6931471805599453,7.919803600654665,False,5.505728314238953,0.9139967770749963,0.21011456628477906,0.1667,0.68,0.0,1.0986122886681098,5.056245805348308,5.0689042022202315,0.0
310,2011-01-28 12:10:36.333878784,1.0,0.6931471805599453,7.896890343698855,False,5.5073649754500815,0.9133403937235665,0.21014729950900163,0.1515,0.69,0.1343,0.0,4.770684624465665,4.770684624465665,0.0
311,2011-01-28 12:12:57.741407488,1.0,0.6931471805599453,7.873977086743045,False,5.509001636661211,0.9126835792500358,0.21018003273322422,0.1818,0.55,0.194,1.6094379124341003,3.713572066704308,3.8066624897703196,0.0
312,2011-01-28 12:15:19.148936192,1.0,0.6931471805599453,7.851063829787234,False,5.51063829787234,0.9120263330876974,0.2102127659574468,0.1667,0.51,0.2836,1.9459101490553132,3.871201010907891,3.9889840465642745,0.0
313,2011-01-28 12:17:40.556464896,1.0,0.6931471805599453,7.828150572831424,False,5.51227495908347,0.9113686546687267,0.2102454991816694,0.197,0.44,0.2537,1.0986122886681098,4.0943445622221,4.127134385045092,0.0
314,2011-01-28 12:20:01.963993344,1.0,0.6931471805599453,7.805237315875614,False,5.513911620294599,0.9107105434241776,0.210278232405892,0.197,0.37,0.3881,1.6094379124341003,4.30406509320417,4.356708826689592,0.0
315,2011-01-28 12:22:23.371522048,1.0,0.6931471805599453,7.782324058919804,False,5.515548281505728,0.9100519987839799,0.21031096563011456,0.2121,0.41,0.2836,1.791759469228055,4.0943445622221,4.174387269895637,0.0
316,2011-01-28 12:24:44.779050752,1.0,0.6931471805599453,7.759410801963994,False,5.517184942716858,0.9093930201769369,0.21034369885433715,0.2424,0.38,0.1642,2.302585092994046,4.0943445622221,4.23410650459726,0.0
317,2011-01-28 12:27:06.186579456,1.0,0.6931471805599453,7.736497545008183,False,5.518821603927987,0.9087336070307216,0.21037643207855974,0.2424,0.41,0.1045,1.3862943611198906,4.477336814478207,4.51085950651685,0.0
318,2011-01-28 12:29:27.594107904,1.0,0.6931471805599453,7.713584288052374,False,5.5204582651391165,0.9080737587718742,0.21040916530278234,0.2273,0.41,0.1642,1.6094379124341003,5.049856007249537,5.075173815233827,0.0
319,2011-01-28 12:31:49.001636608,1.0,0.6931471805599453,7.690671031096564,False,5.5220949263502455,0.9074134748257988,0.2104418985270049,0.2576,0.47,0.0,1.791759469228055,4.90527477843843,4.941642422609304,0.0
320,2011-01-28 12:34:10.409165312,1.0,0.6931471805599453,7.667757774140753,False,5.523731587561375,0.9067527546167605,0.2104746317512275,0.197,0.59,0.0896,1.3862943611198906,4.499809670330265,4.532599493153256,0.0
321,2011-01-28 12:36:31.816694016,1.0,0.6931471805599453,7.644844517184943,False,5.525368248772504,0.9060915975678829,0.21050736497545008,0.2424,0.59,0.0,0.0,4.23410650459726,4.23410650459726,0.0
322,2011-01-28 12:38:53.224222464,1.0,0.6931471805599453,7.6219312602291325,False,5.527004909983633,0.9054300031011442,0.21054009819967268,0.2273,0.69,0.0,1.6094379124341003,3.8918202981106265,3.970291913552122,0.0
323,2011-01-28 12:41:14.631751168,1.0,0.6931471805599453,7.599018003273323,False,5.528641571194763,0.9047679706373747,0.21057283142389527,0.2273,0.69,0.0,1.0986122886681098,3.5553480614894135,3.6109179126442243,0.0
324,2011-01-28 12:43:36.039279872,1.0,0.6931471805599453,7.576104746317513,False,5.530278232405892,0.9041054995962536,0.21060556464811783,0.2424,0.55,0.0,0.6931471805599453,3.295836866004329,3.332204510175204,0.0
325,2011-01-28 12:45:57.446808576,1.0,0.6931471805599453,7.553191489361702,False,5.531914893617021,0.9034425893963061,0.21063829787234042,0.2424,0.55,0.0,1.3862943611198906,3.258096538021482,3.367295829986474,0.0
326,2011-01-28 12:48:18.854337280,1.0,0.6931471805599453,7.530278232405893,False,5.533551554828151,0.9027792394549001,0.21067103109656302,0.197,0.59,0.0896,1.0986122886681098,2.9444389791664403,3.044522437723423,0.0
327,2011-01-28 12:50:40.261865728,1.0,0.6931471805599453,7.507364975450082,False,5.53518821603928,0.9021154491882435,0.2107037643207856,0.197,0.59,0.0896,0.0,2.5649493574615367,2.5649493574615367,0.0
328,2011-01-28 12:53:01.669394432,1.0,0.6931471805599453,7.484451718494272,False,5.536824877250409,0.9014512180113808,0.2107364975450082,0.2273,0.59,0.0,0.6931471805599453,2.0794415416798357,2.1972245773362196,0.0
329,2011-01-28 12:55:23.076923136,1.0,0.6931471805599453,7.461538461538462,False,5.538461538461538,0.9007865453381899,0.21076923076923076,0.2273,0.59,0.0,0.0,1.791759469228055,1.791759469228055,0.0
330,2011-01-28 12:57:44.484451840,1.0,0.6931471805599453,7.438625204582651,False,5.540098199672668,0.9001214305813792,0.21080196399345336,0.2273,0.59,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0
331,2011-01-28 13:00:05.891980288,1.0,0.6931471805599453,7.415711947626842,False,5.541734860883797,0.8994558731524848,0.21083469721767595,0.1667,0.63,0.1045,0.6931471805599453,1.0986122886681098,1.3862943611198906,0.0
332,2011-01-28 13:02:27.299508992,1.0,0.6931471805599453,7.3927986906710315,False,5.543371522094926,0.8987898724618666,0.21086743044189854,0.2121,0.63,0.0,0.6931471805599453,2.302585092994046,2.3978952727983707,0.0
333,2011-01-28 13:04:48.707037696,1.0,0.6931471805599453,7.369885433715221,False,5.545008183306056,0.898123427918706,0.21090016366612113,0.1515,0.63,0.1343,0.6931471805599453,3.1354942159291497,3.1780538303479458,0.0
334,2011-01-28 13:07:10.114566400,1.0,0.6931471805599453,7.346972176759412,False,5.546644844517185,0.8974565389310023,0.2109328968903437,0.1818,0.64,0.1343,1.0986122886681098,3.4657359027997265,3.5263605246161616,0.0
335,2011-01-28 13:09:31.522094848,1.0,0.6931471805599453,7.324058919803601,False,5.548281505728315,0.8967892049055695,0.2109656301145663,0.197,0.59,0.1642,1.0986122886681098,4.060443010546419,4.0943445622221,0.0
336,2011-01-28 13:11:52.929623552,1.0,0.6931471805599453,7.301145662847791,False,5.5499181669394435,0.8961214252480331,0.21099836333878888,0.197,0.55,0.2239,2.9444389791664403,4.007333185232471,4.290459441148391,0.0
337,2011-01-28 13:14:14.337152256,1.0,0.6931471805599453,7.2782324058919805,False,5.551554828150573,0.8954531993628272,0.21103109656301147,0.2273,0.48,0.2239,2.772588722239781,4.31748811353631,4.499809670330265,0.0
338,2011-01-28 13:16:35.744680960,1.0,0.6931471805599453,7.25531914893617,False,5.553191489361702,0.8947845266531914,0.21106382978723404,0.2576,0.38,0.2985,3.091042453358316,4.394449154672439,4.624972813284271,0.0
339,2011-01-28 13:18:57.152209408,1.0,0.6931471805599453,7.232405891980361,False,5.554828150572831,0.8941154065211673,0.21109656301145663,0.2879,0.39,0.2836,3.295836866004329,4.532599493153256,4.77912349311153,0.0
340,2011-01-28 13:21:18.559738112,1.0,0.6931471805599453,7.20949263502455,False,5.556464811783961,0.8934458383675951,0.21112929623567922,0.3182,0.36,0.194,3.091042453358316,4.6913478822291435,4.867534450455582,0.0
341,2011-01-28 13:23:39.967266816,1.0,0.6931471805599453,7.18657937806874,False,5.55810147299509,0.8927758215921109,0.2111620294599018,0.3333,0.34,0.194,3.5263605246161616,4.564348191467836,4.859812404361672,0.0
342,2011-01-28 13:26:01.374795520,1.0,0.6931471805599453,7.16366612111293,False,5.559738134206219,0.8921053555931431,0.2111947626841244,0.303,0.36,0.2836,3.4011973816621555,4.007333185232471,4.430816798843313,0.0
343,2011-01-28 13:28:22.782323968,1.0,0.6931471805599453,7.14075286415712,False,5.561374795417349,0.8914344397679095,0.21122749590834697,0.2879,0.45,0.2537,2.772588722239781,4.248495242049359,4.442651256490317,0.0
344,2011-01-28 13:30:44.189852672,1.0,0.6931471805599453,7.11783960720131,False,5.563011456628478,0.8907630735124136,0.21126022913256956,0.303,0.39,0.2537,2.70805020110221,4.110873864173311,4.31748811353631,0.0
345,2011-01-28 13:33:05.597381376,1.0,0.6931471805599453,7.094926350245499,False,5.564648117839607,0.8900912562214419,0.21129296235679215,0.303,0.39,0.2537,1.9459101490553132,3.58351893845611,3.7376696182833684,0.0
346,2011-01-28 13:35:27.004910080,1.0,0.6931471805599453,7.072013093289689,False,5.566284779050736,0.8894189872885598,0.21132569558101474,0.303,0.39,0.2239,1.9459101490553132,3.9512437185814275,4.060443010546419,0.0
347,2011-01-28 13:37:48.412438528,1.0,0.6931471805599453,7.0490998363338795,False,5.567921440261866,0.8887462661061092,0.2113584288052373,0.3182,0.42,0.1045,0.0,3.295836866004329,3.295836866004329,0.0
348,2011-01-28 13:40:09.819967232,1.0,0.6931471805599453,7.026186579378069,False,5.569558101472995,0.8880730920652047,0.2113911620294599,0.2879,0.45,0.2836,1.791759469228055,3.6888794541139363,3.8066624897703196,0.0
349,2011-01-28 13:42:31.227495936,1.0,0.6931471805599453,7.003273322422259,False,5.571194762684124,0.8873994645557304,0.2114238952536825,0.303,0.56,0.0,1.9459101490553132,3.5263605246161616,3.6888794541139363,0.0
350,2011-01-28 13:44:52.635024640,1.0,0.6931471805599453,6.980360065466449,False,5.572831423895254,0.8867253829663369,0.21145662847790508,0.2727,0.56,0.1343,1.6094379124341003,2.995732273553991,3.1780538303479458,0.0
351,2011-01-28 13:47:14.042553088,1.0,0.6931471805599453,6.957446808510639,False,5.574468085106383,0.8860508466844368,0.21148936170212768,0.2879,0.56,0.0896,1.3862943611198906,2.6390573296152584,2.833213344056216,0.0
352,2011-01-28 13:49:35.450081792,1.0,0.6931471805599453,6.9345335515548285,False,5.576104746317513,0.8853758550962035,0.21152209492635024,0.2727,0.69,0.0,2.302585092994046,1.9459101490553132,2.772588722239781,0.0
353,2011-01-28 13:51:56.857610496,1.0,0.6931471805599453,6.911620294599018,False,5.577741407528642,0.8847004075865654,0.21155482815057283,0.2576,0.56,0.1642,0.0,0.6931471805599453,0.6931471805599453,0.0
354,2011-01-28 13:54:18.265139200,1.0,0.6931471805599453,6.888707037643208,False,5.579378068739771,0.8840245035392045,0.21158756137479542,0.2576,0.56,0.1642,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0
355,2011-01-28 13:56:39.672667648,1.0,0.6931471805599453,6.865793780687397,False,5.5810147299509,0.8833481423365517,0.21162029459901802,0.2576,0.56,0.1642,0.0,0.6931471805599453,0.6931471805599453,0.0
356,2011-01-28 13:59:01.080196352,1.0,0.6931471805599453,6.842880523731587,False,5.582651391162029,0.8826713233597845,0.21165302782324058,0.2121,0.56,0.2985,0.0,1.3862943611198906,1.3862943611198906,0.0
357,2011-01-28 14:01:22.487725056,1.0,0.6931471805599453,6.8199672667757785,False,5.584288052373159,0.8819940459888226,0.21168576104746317,0.2121,0.55,0.2836,0.0,2.9444389791664403,2.9444389791664403,0.0
358,2011-01-28 14:03:43.895253760,1.0,0.6931471805599453,6.797054009819968,False,5.585924713584288,0.8813163096023249,0.21171849427168576,0.2121,0.51,0.2537,1.3862943611198906,3.4011973816621555,3.4965075614664802,0.0
359,2011-01-28 14:06:05.302782208,1.0,0.6931471805599453,6.774140752864158,False,5.587561374795417,0.8806381135776866,0.21175122749590836,0.2121,0.51,0.2836,2.1972245773362196,4.276666119016055,4.382026634673881,0.0
360,2011-01-28 14:08:26.710310912,1.0,0.6931471805599453,6.751227495908347,False,5.589198036006547,0.8799594572910349,0.21178396072013095,0.2273,0.44,0.2537,3.1780538303479458,4.2626798770413155,4.543294782270004,0.0
361,2011-01-28 14:10:48.117839616,1.0,0.6931471805599453,6.728314238952537,False,5.590834697217676,0.8792803401172261,0.2118166939443535,0.2121,0.41,0.2836,3.4011973816621555,4.330733340286331,4.653960350157523,0.0
362,2011-01-28 14:13:09.525368320,1.0,0.6931471805599453,6.705400981996727,False,5.5924713584288055,0.8786007614298422,0.2118494271685761,0.2273,0.35,0.2985,3.1780538303479458,4.564348191467836,4.77912349311153,0.0
363,2011-01-28 14:15:30.932896768,1.0,0.6931471805599453,6.682487725040916,False,5.594108019639934,0.8779207206011868,0.2118821603927987,0.2727,0.36,0.2537,3.1354942159291497,4.248495242049359,4.5217885770490405,0.0
364,2011-01-28 14:17:52.340425472,1.0,0.6931471805599453,6.659574468085108,False,5.595744680851064,0.8772402170022819,0.2119148936170213,0.2424,0.38,0.2537,3.58351893845611,4.3694478524670215,4.736198448394496,0.0
365,2011-01-28 14:20:13.747954176,1.0,0.6931471805599453,6.636661211129297,False,5.597381342062193,0.8765592500028655,0.21194762684124385,0.2273,0.38,0.2239,3.1354942159291497,4.356708826689592,4.605170185988092,0.0
366,2011-01-28 14:22:35.155482880,1.0,0.6931471805599453,6.613747954173487,False,5.599018003273322,0.8758778189713864,0.21198036006546644,0.2121,0.37,0.2537,3.1780538303479458,4.418840607796598,4.663439094112067,0.0
367,2011-01-28 14:24:56.563011584,1.0,0.6931471805599453,6.590834697217677,False,5.600654664484452,0.8751959232750015,0.21201309328968904,0.2121,0.4,0.1642,2.4849066497880004,4.04305126783455,4.219507705176107,0.0
368,2011-01-28 14:27:17.970540032,1.0,0.6931471805599453,6.567921440261866,False,5.602291325695581,0.8745135622795723,0.21204582651391163,0.197,0.47,0.1343,2.70805020110221,3.871201010907891,4.127134385045092,0.0
369,2011-01-28 14:29:39.378068736,1.0,0.6931471805599453,6.545008183306056,False,5.603927986906711,0.8738307353496616,0.21207855973813422,0.197,0.47,0.1642,2.0794415416798357,3.9318256327243257,4.060443010546419,0.0
370,2011-01-28 14:32:00.785597440,1.0,0.6931471805599453,6.5220949263502455,False,5.60556464811784,0.873147441848529,0.21211129296235678,0.197,0.51,0.1642,1.9459101490553132,3.1354942159291497,3.367295829986474,0.0
371,2011-01-28 14:34:22.193126144,1.0,0.6931471805599453,6.499181669394435,False,5.607201309328969,0.8724636811381284,0.21214402618657938,0.2121,0.49,0.1343,1.0986122886681098,2.995732273553991,3.091042453358316,0.0
372,2011-01-28 14:36:43.600654592,1.0,0.6931471805599453,6.476268412438625,False,5.608837970540098,0.871779452579104,0.21217675941080197,0.2273,0.4,0.1045,0.0,2.9444389791664403,2.9444389791664403,0.0
373,2011-01-28 14:39:05.008183296,1.0,0.6931471805599453,6.453355155482816,False,5.610474631751227,0.8710947555307867,0.21220949263502456,0.197,0.47,0.2239,0.6931471805599453,2.833213344056216,2.8903717578961645,0.0
374,2011-01-28 14:41:26.415712000,1.0,0.6931471805599453,6.430441898527006,False,5.612111292962357,0.8704095893511904,0.21224222585924715,0.197,0.44,0.194,0.6931471805599453,2.772588722239781,2.833213344056216,0.0
375,2011-01-28 14:43:47.823240704,1.0,0.6931471805599453,6.407528641571195,False,5.613747954173486,0.8697239533970081,0.21227495908346972,0.1667,0.43,0.2537,0.0,2.1972245773362196,2.1972245773362196,0.0
